V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,final_outcome_flag,post_decision_status,risk_review_code,confirmed_result_code,case_resolution_type,followup_action_group,outcome_verification_score,workflow_bucket_id,service_path_code,review_priority_index,Class
29,student,single,secondary,no,3872,yes,no,cellular,12,may,453,2,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.08867522867667998,route_f,type_1,1.0,1
37,admin.,single,primary,no,912,yes,no,cellular,12,may,637,3,328,22,other,1,closed,route_f,type_4,group_x,B07,0.9470599390926301,route_c,type_1,0.30239585657649254,2
59,admin.,married,secondary,no,1575,yes,no,cellular,12,may,301,3,263,11,success,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.8486866223829259,1
46,blue-collar,married,primary,no,4170,yes,yes,cellular,12,may,118,2,357,3,failure,0,pending,route_c,type_4,group_n,A12,1.0,route_c,type_1,0.9799762591796548,1
36,blue-collar,married,secondary,no,4986,yes,no,cellular,12,may,139,2,-1,0,unknown,0,pending,route_f,type_1,group_n,A12,0.24816217881857533,route_f,type_1,0.0,1
28,student,single,secondary,no,197,yes,no,cellular,12,may,32,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0857259375735334,route_f,type_1,1.0,1
58,blue-collar,married,primary,no,1596,yes,no,cellular,12,may,470,2,-1,0,unknown,0,pending,route_f,type_1,group_n,B07,0.0,route_c,type_4,0.0,1
54,blue-collar,married,secondary,no,143,yes,no,cellular,12,may,278,2,309,5,failure,0,pending,route_c,type_1,group_n,A12,0.9881930903320473,route_f,type_1,0.1832076733466197,1
43,blue-collar,married,primary,no,-98,yes,yes,cellular,12,may,112,2,330,3,other,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.0,1
48,blue-collar,married,primary,no,89,yes,no,telephone,12,may,34,4,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.2819654623044641,route_c,type_1,0.7437898824059539,1
57,management,married,primary,no,785,yes,no,cellular,12,may,169,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.1097630845530733,route_f,type_1,0.8003823764273199,1
31,admin.,single,tertiary,no,355,yes,no,cellular,12,may,609,1,-1,0,unknown,1,closed,route_f,type_4,group_x,B07,0.0,route_f,type_4,0.9507491746423006,2
38,management,single,tertiary,no,3646,yes,no,cellular,12,may,1710,2,286,1,other,0,closed,route_c,type_4,group_x,B07,1.0,route_c,type_4,1.0,2
50,admin.,single,secondary,no,5816,yes,no,telephone,12,may,217,1,175,2,failure,0,pending,route_c,type_4,group_n,A12,0.02580232874864066,route_c,type_1,0.0,1
35,unemployed,married,secondary,no,194,yes,no,cellular,12,may,192,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.0,1
47,blue-collar,married,unknown,no,1044,yes,no,cellular,12,may,208,6,371,1,failure,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.8308306654270305,1
36,blue-collar,married,secondary,no,98,yes,no,cellular,12,may,415,1,344,1,failure,0,closed,route_c,type_1,group_n,A12,1.0,route_c,type_4,0.0,1
33,admin.,single,secondary,no,-15,no,no,telephone,12,may,326,3,350,2,failure,0,pending,route_c,type_4,group_n,A12,0.06006266308679099,route_f,type_1,0.792136131255103,1
50,blue-collar,divorced,primary,no,15,yes,no,cellular,12,may,173,2,350,7,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.18493777653306523,1
40,management,single,tertiary,no,-50,yes,no,cellular,12,may,306,2,350,1,failure,0,pending,route_c,type_1,group_n,A12,0.04547782156382917,route_f,type_1,1.0,1
40,services,married,secondary,no,1116,yes,no,cellular,12,may,350,5,286,2,failure,0,pending,route_c,type_1,group_n,A12,0.1008197805040251,route_c,type_1,0.9394930972081645,1
40,blue-collar,married,primary,no,1411,yes,no,cellular,12,may,224,2,357,2,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
46,technician,married,secondary,no,3,yes,yes,cellular,12,may,614,3,-1,0,unknown,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,0.0,2
40,blue-collar,married,secondary,no,327,yes,no,cellular,12,may,474,2,357,1,failure,0,pending,route_c,type_4,group_n,A12,0.05366883149144874,route_f,type_1,1.0,1
54,retired,married,primary,no,-58,no,no,cellular,12,may,143,4,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.00848814555894365,route_f,type_1,0.0,1
54,technician,divorced,secondary,no,-11,yes,no,cellular,12,may,168,4,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,1.0,1
45,technician,married,primary,no,-158,yes,no,cellular,12,may,317,2,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.009728688028148373,route_c,type_4,0.00879254516408935,1
39,technician,married,unknown,no,0,yes,no,cellular,12,may,106,3,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.056289477618309755,route_c,type_1,1.0,1
40,admin.,married,unknown,no,9110,yes,no,cellular,12,may,234,6,174,3,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
52,blue-collar,married,secondary,no,555,yes,no,cellular,12,may,314,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.061185473580711094,route_c,type_4,0.0,1
44,self-employed,single,tertiary,no,2734,yes,no,cellular,12,may,897,4,-1,0,unknown,1,closed,route_f,type_4,group_x,B07,0.93105648759918,route_f,type_4,0.0,2
45,blue-collar,married,primary,no,644,yes,no,telephone,12,may,422,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.729990810853066,1
36,services,single,secondary,no,0,yes,no,cellular,12,may,398,6,-1,0,unknown,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_1,0.12685971203197083,2
32,student,single,tertiary,no,61,yes,no,cellular,12,may,130,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,1
32,technician,single,secondary,no,0,yes,no,cellular,12,may,61,4,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,1
49,blue-collar,married,secondary,no,5058,no,no,cellular,12,may,255,2,357,4,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,1
31,technician,married,secondary,no,465,yes,no,cellular,12,may,259,3,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_f,type_1,1.0,1
30,blue-collar,married,primary,no,190,no,no,telephone,12,may,29,2,370,1,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,1
40,services,married,secondary,no,1836,yes,no,cellular,12,may,750,2,-1,0,unknown,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,1.0,2
35,admin.,married,secondary,no,2321,yes,no,cellular,12,may,306,2,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.05645773813100104,route_f,type_1,0.8455173921411745,1
39,management,married,tertiary,no,1425,yes,no,cellular,12,may,775,3,-1,0,unknown,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.0,2
43,technician,married,secondary,no,422,yes,no,cellular,12,may,181,2,300,1,failure,0,pending,route_c,type_1,group_x,B07,0.0,route_c,type_1,0.0,1
43,blue-collar,married,primary,no,-25,yes,no,cellular,12,may,254,4,365,2,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.9036226567111988,1
44,technician,single,secondary,no,285,yes,no,cellular,12,may,373,3,-1,0,unknown,0,pending,route_c,type_1,group_x,B07,0.11202128851810074,route_c,type_1,1.0,1
45,blue-collar,married,secondary,no,3092,yes,yes,cellular,12,may,180,2,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.0,1
33,blue-collar,married,secondary,no,2279,yes,no,telephone,12,may,123,3,-1,0,unknown,0,pending,route_c,type_1,group_x,B07,0.1062223466789288,route_c,type_4,0.14689653943430092,1
40,blue-collar,married,primary,no,14,yes,no,cellular,12,may,135,4,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
49,blue-collar,married,primary,no,3028,yes,no,cellular,12,may,216,2,259,3,other,1,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.0979492880168685,1
36,services,married,secondary,no,257,yes,no,cellular,12,may,86,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.2373240011179401,route_c,type_4,0.0959700009505591,1
25,student,single,secondary,no,1116,yes,no,cellular,12,may,85,2,71,3,failure,0,pending,route_c,type_1,group_n,A12,0.013137353708531904,route_c,type_4,0.0,1
48,blue-collar,married,secondary,no,525,yes,no,cellular,12,may,325,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.14260883968587101,route_f,type_4,0.026375781105951394,1
33,services,married,secondary,no,204,yes,yes,cellular,12,may,142,2,357,3,failure,0,pending,route_c,type_1,group_n,A12,0.0346000046799768,route_f,type_1,0.0,1
49,services,married,secondary,no,-301,yes,no,cellular,12,may,187,4,-1,0,unknown,0,pending,route_c,type_4,group_n,B07,0.0,route_c,type_4,0.0,1
52,retired,single,secondary,no,316,no,no,cellular,12,may,463,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.20129595149249518,route_c,type_1,1.0,1
41,blue-collar,married,primary,no,5560,yes,no,cellular,12,may,280,2,335,3,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.792681644102687,1
56,admin.,married,secondary,no,550,yes,no,cellular,12,may,398,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,1
45,self-employed,divorced,tertiary,no,963,yes,no,cellular,12,may,528,5,-1,0,unknown,1,closed,route_f,type_4,group_x,B07,0.9084275937969625,route_c,type_4,1.0,2
31,blue-collar,married,primary,no,-199,yes,yes,telephone,12,may,149,5,299,10,failure,0,pending,route_c,type_1,group_x,B07,0.09163345405756464,route_f,type_1,0.0,1
49,management,divorced,tertiary,no,108,yes,no,cellular,12,may,288,2,350,2,failure,0,pending,route_c,type_1,group_n,A12,0.20815710284597616,route_c,type_1,0.8246859588026046,1
41,admin.,married,secondary,no,124,yes,no,cellular,12,may,191,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_1,1.0,1
38,admin.,married,secondary,no,4196,yes,no,cellular,12,may,193,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.07032849003703062,route_c,type_1,0.0,1
40,services,divorced,secondary,no,209,yes,no,cellular,12,may,302,2,344,3,other,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_4,0.0,1
38,blue-collar,married,primary,no,14,yes,yes,cellular,12,may,317,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
31,student,single,secondary,no,241,yes,no,cellular,12,may,211,5,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.1074438519656317,route_c,type_1,0.0,1
45,blue-collar,married,secondary,no,3412,yes,no,cellular,12,may,101,2,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_4,0.06733402121504915,1
36,technician,married,secondary,no,186,yes,no,cellular,12,may,187,3,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_f,type_1,0.0,1
40,admin.,married,primary,no,129,yes,no,cellular,12,may,464,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.07905747037539122,route_f,type_1,0.14119638345510704,1
51,services,single,primary,no,2499,yes,no,cellular,12,may,98,5,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.058560932497837594,route_f,type_4,0.0,1
36,self-employed,single,secondary,no,74,yes,yes,cellular,12,may,198,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.8378087049059576,route_c,type_1,1.0,1
38,blue-collar,single,primary,no,947,yes,no,cellular,12,may,361,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.15806532648478774,1
28,services,single,secondary,no,159,yes,no,telephone,12,may,345,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
38,blue-collar,married,primary,no,481,yes,no,telephone,12,may,114,5,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_f,type_1,1.0,1
34,blue-collar,married,primary,no,373,yes,no,cellular,12,may,481,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.08959656304871666,1
32,technician,married,secondary,no,465,yes,no,cellular,12,may,210,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.9485011658730707,route_c,type_4,0.0,1
59,admin.,married,secondary,no,145,yes,no,telephone,12,may,556,2,287,13,success,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.8174113511646276,2
37,technician,married,secondary,no,64,yes,no,cellular,12,may,239,4,278,2,other,0,pending,route_c,type_4,group_n,B07,0.020293274297232697,route_c,type_1,0.27969974250631513,1
31,management,single,tertiary,no,2592,no,no,cellular,12,may,349,2,174,1,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.02933517739578629,1
45,management,married,tertiary,no,677,yes,no,cellular,12,may,253,3,334,2,failure,0,pending,route_c,type_1,group_n,A12,0.09917706956669993,route_c,type_1,0.14322398475228748,1
43,blue-collar,married,unknown,no,245,yes,yes,cellular,12,may,112,4,369,2,other,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.14515914216851059,1
37,admin.,married,secondary,no,1193,no,no,cellular,12,may,396,2,-1,0,unknown,0,closed,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.6080594069767709,1
46,admin.,divorced,secondary,no,984,yes,no,cellular,12,may,181,4,369,5,failure,0,pending,route_c,type_1,group_n,A12,0.07805411518895963,route_c,type_4,0.07323522861217006,1
55,housemaid,married,secondary,no,167,yes,no,cellular,12,may,178,3,357,7,failure,0,pending,route_c,type_1,group_x,A12,1.0,route_c,type_1,0.0,1
39,blue-collar,married,secondary,no,5092,yes,no,cellular,12,may,206,2,329,6,failure,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_1,0.0,1
44,blue-collar,single,secondary,no,492,no,yes,cellular,12,may,209,2,351,3,other,0,pending,route_c,type_1,group_n,A12,0.15364683046366914,route_c,type_1,0.06960001683117799,1
36,blue-collar,married,primary,no,356,yes,yes,cellular,12,may,692,4,172,4,other,0,pending,route_c,type_1,group_x,A12,0.06626025052784645,route_c,type_1,0.02254851501225472,1
52,housemaid,married,secondary,no,411,yes,no,telephone,12,may,210,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.2865602917802527,1
58,entrepreneur,married,primary,no,1153,yes,yes,telephone,12,may,206,6,337,6,failure,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_4,1.0,1
52,retired,married,primary,no,752,yes,no,telephone,12,may,339,4,347,2,failure,0,pending,route_c,type_1,group_n,A12,0.12548389465833334,route_c,type_4,1.0,1
38,blue-collar,married,secondary,no,1556,yes,no,cellular,12,may,191,3,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_f,type_1,0.9236133942095075,1
34,blue-collar,married,secondary,no,634,no,yes,cellular,12,may,737,3,-1,0,unknown,1,pending,route_f,type_4,group_x,A12,0.9705879656701059,route_f,type_4,1.0,2
43,blue-collar,married,primary,no,555,yes,no,cellular,12,may,175,2,369,2,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
29,services,divorced,secondary,no,161,yes,yes,cellular,12,may,286,5,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.11627115931710877,route_f,type_4,0.0,1
36,services,single,secondary,no,590,yes,no,cellular,12,may,170,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.4297977700276594,route_f,type_1,0.987241812901045,1
38,technician,divorced,secondary,no,5733,yes,no,cellular,12,may,173,8,278,4,failure,0,pending,route_c,type_4,group_n,A12,0.028724854288656027,route_c,type_1,0.0,1
49,services,married,secondary,no,271,yes,yes,cellular,12,may,541,2,330,2,other,0,pending,route_c,type_1,group_n,A12,0.07429380667760073,route_c,type_4,0.8308645812673351,1
60,blue-collar,married,primary,no,193,yes,no,telephone,12,may,89,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.9897202591776195,route_c,type_1,0.8565495871179412,1
48,services,divorced,secondary,no,201,yes,no,cellular,12,may,242,3,371,2,failure,0,pending,route_c,type_1,group_n,A12,0.08396806176180112,route_c,type_4,1.0,1
25,admin.,single,secondary,no,53,yes,no,cellular,12,may,213,6,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_4,0.0,1
25,student,single,secondary,no,14657,yes,no,cellular,12,may,194,3,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_f,type_1,1.0,1
44,admin.,single,secondary,no,469,yes,yes,cellular,12,may,158,2,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.9133122021164758,route_f,type_1,1.0,1
60,technician,married,secondary,no,-247,yes,no,telephone,12,may,472,2,351,1,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,1
40,blue-collar,married,primary,no,2495,yes,no,cellular,12,may,135,2,354,3,other,0,pending,route_c,type_1,group_n,B07,0.14032846873894048,route_c,type_4,0.929949473762119,1
34,blue-collar,married,secondary,no,840,yes,no,cellular,12,may,275,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.02597543617474946,route_c,type_4,0.9910073314201662,1
35,blue-collar,married,secondary,no,-184,yes,no,telephone,12,may,155,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.9140498575065764,1
31,blue-collar,married,primary,no,295,yes,no,cellular,12,may,235,6,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.23507287065458882,route_f,type_1,0.0,1
41,services,married,secondary,no,0,yes,yes,telephone,12,may,125,4,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,1.0,1
46,blue-collar,married,secondary,no,1583,yes,no,telephone,12,may,175,5,278,7,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
52,blue-collar,married,primary,no,1141,yes,no,cellular,12,may,22,5,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.25999836764628265,route_c,type_4,0.0620272661901367,1
45,blue-collar,married,unknown,no,23,yes,no,cellular,12,may,134,4,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.05913149772736432,route_c,type_4,0.0,1
37,technician,married,secondary,no,807,yes,no,cellular,12,may,807,3,172,4,failure,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_1,0.0,1
33,admin.,single,secondary,no,422,yes,no,cellular,12,may,235,2,361,2,failure,0,pending,route_c,type_4,group_n,A12,0.19525263135214227,route_c,type_4,0.14106021394110557,1
39,blue-collar,single,secondary,no,631,yes,no,cellular,12,may,57,2,344,8,other,0,pending,route_c,type_4,group_n,A12,0.8662147024672258,route_f,type_4,0.0,1
53,admin.,divorced,secondary,no,28,yes,yes,cellular,12,may,673,4,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.1538816135438222,1
43,unemployed,divorced,primary,no,-70,yes,no,cellular,12,may,124,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.040695014734574805,route_c,type_4,0.0008172802738040451,1
43,blue-collar,married,primary,no,483,yes,no,cellular,12,may,225,3,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.034402043992582954,route_f,type_1,0.0,1
43,blue-collar,married,primary,no,250,yes,no,cellular,12,may,144,5,342,16,failure,1,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,1.0,1
37,blue-collar,single,tertiary,no,1436,yes,no,cellular,12,may,177,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.7369453615693696,1
38,blue-collar,single,primary,no,12130,yes,no,cellular,12,may,455,2,328,13,failure,0,pending,route_c,type_1,group_x,B07,0.045846679529506704,route_c,type_1,0.07128697104708698,1
31,blue-collar,single,secondary,no,616,yes,no,telephone,12,may,185,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.8094317199257055,1
40,services,married,secondary,no,949,yes,no,cellular,12,may,285,3,287,8,failure,0,pending,route_c,type_1,group_n,A12,0.0951074490441248,route_c,type_1,0.16675523740884948,1
42,blue-collar,married,primary,no,159,yes,no,telephone,12,may,295,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.09847098808280651,route_f,type_1,0.6074340174160477,1
38,blue-collar,married,primary,no,1455,yes,no,telephone,12,may,101,2,356,2,failure,0,pending,route_c,type_1,group_n,A12,0.9357997261516612,route_c,type_1,0.22429069642854504,1
34,blue-collar,married,primary,no,1309,yes,no,cellular,12,may,456,2,364,1,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.9143623374274282,1
39,admin.,married,secondary,no,0,no,no,telephone,12,may,256,4,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,1.0,1
58,blue-collar,single,primary,no,26,yes,no,cellular,12,may,600,4,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.2471000892791825,route_c,type_1,0.12268836633995503,1
40,blue-collar,married,primary,no,332,yes,no,cellular,12,may,339,2,369,3,failure,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_4,0.0,1
37,technician,married,secondary,no,135,yes,no,cellular,12,may,268,3,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.0,1
43,management,single,tertiary,no,359,yes,no,telephone,12,may,899,3,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,1.0,route_c,type_4,0.7338520585726449,1
46,services,married,secondary,no,2381,yes,no,telephone,12,may,220,3,363,1,other,0,pending,route_c,type_1,group_n,A12,0.06803953495813637,route_c,type_1,0.0,1
40,services,married,secondary,no,56,yes,no,cellular,12,may,700,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.8590768758135807,1
44,blue-collar,married,secondary,no,199,yes,no,cellular,12,may,150,7,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
32,management,single,tertiary,no,933,yes,no,cellular,12,may,147,4,307,1,failure,0,pending,route_c,type_1,group_n,A12,0.9523493228218614,route_c,type_4,0.1266147386036611,1
43,management,married,tertiary,no,1158,yes,no,telephone,12,may,236,6,342,1,other,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,1.0,1
40,blue-collar,married,primary,no,1397,yes,no,telephone,12,may,58,2,334,1,failure,0,pending,route_c,type_1,group_n,A12,0.004717136537885496,route_c,type_1,0.9669621898695515,1
46,entrepreneur,married,secondary,no,404,yes,no,telephone,12,may,1388,7,347,2,failure,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_4,0.0,1
38,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,57,5,349,1,other,0,pending,route_c,type_4,group_n,A12,0.12518492921449595,route_f,type_4,1.0,1
36,blue-collar,married,primary,no,578,yes,no,cellular,13,may,130,2,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0688736737299348,route_c,type_1,0.126537363399778,1
28,technician,single,secondary,no,100,yes,no,cellular,13,may,70,5,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.8990622003183475,route_c,type_1,0.27131124960767605,1
42,blue-collar,married,primary,no,402,no,no,cellular,13,may,31,7,330,17,failure,0,pending,route_c,type_1,group_n,A12,0.12350280771196138,route_c,type_4,0.11811380492821619,1
41,blue-collar,married,primary,no,1356,yes,no,cellular,13,may,50,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
33,management,married,tertiary,no,331,yes,no,cellular,13,may,94,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.8613211707821701,1
35,technician,single,secondary,no,399,yes,no,cellular,13,may,496,2,345,3,failure,1,closed,route_f,type_4,group_x,B07,0.88845965438687,route_c,type_4,0.6907978328431736,2
36,admin.,divorced,secondary,no,1089,yes,no,telephone,13,may,83,5,175,4,other,0,pending,route_c,type_1,group_n,A12,0.13332503326826742,route_c,type_4,1.0,1
36,blue-collar,married,secondary,no,1383,yes,no,telephone,13,may,16,6,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.19983335345958064,route_c,type_1,1.0,1
45,blue-collar,married,primary,no,700,yes,no,telephone,13,may,29,4,-1,0,unknown,1,pending,route_c,type_4,group_x,B07,0.0,route_c,type_1,0.0,1
47,housemaid,married,secondary,no,0,yes,no,telephone,13,may,20,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.021354712477172157,route_c,type_1,0.9305834516326613,1
43,blue-collar,married,secondary,no,620,yes,no,cellular,13,may,46,4,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.042889819785442866,1
28,technician,married,secondary,no,-302,yes,no,cellular,13,may,152,4,366,3,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.2047906062098755,1
42,blue-collar,single,unknown,no,2835,yes,no,telephone,13,may,61,4,350,1,failure,0,pending,route_c,type_1,group_x,A12,0.015151393541349709,route_f,type_4,0.96012056624444,1
46,services,married,secondary,no,451,yes,yes,cellular,13,may,389,4,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,1
46,entrepreneur,single,tertiary,no,1410,yes,no,telephone,13,may,91,5,175,9,failure,0,pending,route_c,type_1,group_n,A12,0.8978488347412569,route_c,type_1,0.08516789695338128,1
33,technician,married,secondary,no,241,yes,no,cellular,13,may,1108,3,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.11546504543501879,route_c,type_4,0.9217791186494544,1
40,blue-collar,married,unknown,no,87,yes,no,cellular,13,may,477,3,-1,0,unknown,1,closed,route_f,type_4,group_x,B07,0.9306134634263863,route_c,type_4,0.6908662476541461,2
39,blue-collar,married,primary,no,481,no,no,cellular,13,may,197,3,357,1,other,0,pending,route_c,type_4,group_n,A12,0.13667170436669182,route_f,type_1,0.17548089759370078,1
47,services,married,secondary,no,-553,yes,no,cellular,13,may,8,7,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_4,0.0,1
48,blue-collar,married,secondary,no,709,yes,no,cellular,13,may,117,2,278,3,other,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.2722994681730058,1
39,management,married,tertiary,no,942,yes,no,cellular,13,may,564,2,265,4,other,0,pending,route_c,type_4,group_n,B07,0.8601033251650447,route_f,type_1,1.0,1
37,blue-collar,married,primary,no,37,yes,no,cellular,13,may,24,2,362,1,other,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_4,0.30784650884799264,1
54,retired,divorced,tertiary,no,185,yes,no,telephone,13,may,413,6,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.934977735689424,1
30,management,single,secondary,no,222,yes,no,cellular,13,may,254,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.03604779844495947,1
57,retired,married,primary,no,13,yes,no,cellular,13,may,164,2,366,2,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,1
39,blue-collar,married,primary,no,800,yes,no,cellular,13,may,53,5,175,6,failure,0,pending,route_c,type_1,group_n,A12,0.037419028269081375,route_f,type_1,0.1224227104168588,1
50,housemaid,married,secondary,no,3016,yes,no,telephone,13,may,65,5,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.03592109803168832,route_c,type_1,0.0009008116373687141,1
29,student,single,secondary,no,154,yes,no,cellular,13,may,20,6,358,9,failure,0,pending,route_c,type_4,group_n,A12,0.07734205404908172,route_c,type_1,0.9714292674837275,1
