age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,final_outcome_flag,post_decision_status,risk_review_code,confirmed_result_code,case_resolution_type,followup_action_group,outcome_verification_score,workflow_bucket_id,service_path_code,review_priority_index,class
53,Private,95469,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,40,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.0,>50K
47,Private,244025,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,0,0,56,Puerto-Rico,0,pending,route_c,type_1,group_n,A12,0.9128652285325984,route_c,type_1,1.0,<=50K
46,Federal-gov,46537,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.010760768353047363,route_c,type_1,0.07595290545823025,<=50K
47,Private,205730,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.948470493125178,>50K
29,Private,383745,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,30,United-States,1,closed,route_f,type_4,group_x,B07,0.862706162343343,route_f,type_4,1.0,>50K
32,Private,328199,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_x,B07,0.966511071041073,route_f,type_1,1.0,<=50K
90,Private,84553,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_x,A12,0.03258619867717713,route_c,type_1,1.0,<=50K
63,Private,221072,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,,0,pending,route_c,type_1,group_n,B07,1.0,route_f,type_1,0.2979012953125377,<=50K
23,Private,123983,Assoc-voc,11,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.2261356189615409,route_c,type_1,0.8792021169674997,<=50K
76,,191024,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,30,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,<=50K
23,Private,167868,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.0,<=50K
44,Private,225879,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Other,Female,0,0,30,Mexico,1,closed,route_f,type_4,group_n,B07,0.895298393080488,route_c,type_4,1.0,>50K
81,Self-emp-inc,247232,10th,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,2936,0,28,United-States,0,pending,route_c,type_1,group_n,A12,0.08477539123863499,route_f,type_1,1.0,<=50K
17,Private,143791,10th,6,Never-married,Other-service,Own-child,Black,Female,0,0,12,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_4,0.16625611260343168,<=50K
56,Private,177271,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_n,B07,1.0,route_f,type_4,1.0,>50K
58,Federal-gov,129786,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.06898973267868398,<=50K
45,Private,31339,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_1,1.0,>50K
25,Private,236267,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.009345573496001064,route_c,type_1,0.16696035522048885,<=50K
36,Private,130620,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,35,Philippines,1,closed,route_f,type_4,group_x,B07,0.9142114044305728,route_f,type_4,0.9978214426757711,>50K
32,Private,208180,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,24,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.8326884981025213,>50K
25,Private,292058,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,30,United-States,0,pending,route_c,type_1,group_n,A12,0.017546693426979575,route_c,type_4,0.9791747934383689,<=50K
29,Federal-gov,142712,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,A12,0.9935120062066796,route_f,type_4,1.0,>50K
23,Private,119665,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,1.0,<=50K
41,Private,116825,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.0,>50K
48,State-gov,201177,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,A12,1.0,route_f,type_4,1.0,>50K
29,Private,118337,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,0,pending,route_c,type_4,group_n,A12,0.1703868262346495,route_c,type_1,0.14237125632300096,<=50K
27,,173800,Masters,14,Never-married,,Unmarried,Asian-Pac-Islander,Male,0,0,20,Taiwan,0,pending,route_c,type_1,group_n,B07,0.24168940377739043,route_c,type_4,0.12187228299529144,<=50K
55,Private,289257,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_1,0.9045890290393737,<=50K
30,Private,190912,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,1651,40,Vietnam,0,pending,route_c,type_4,group_n,A12,0.0,route_f,type_1,0.09643304740041139,<=50K
45,Private,140581,Some-college,10,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,0,pending,route_c,type_4,group_n,A12,0.0646862435372036,route_f,type_1,1.0,<=50K
50,Private,174102,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,Puerto-Rico,0,pending,route_c,type_1,group_n,A12,0.2510562781774859,route_c,type_4,1.0,<=50K
22,Private,316509,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0,pending,route_c,type_4,group_n,A12,0.029315810468760996,route_c,type_1,0.9461033407166135,<=50K
80,Local-gov,20101,HS-grad,9,Widowed,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,32,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,<=50K
30,Private,187279,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,44,United-States,0,pending,route_c,type_4,group_n,A12,0.0,route_f,type_4,0.029418418972024508,<=50K
20,Private,259496,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0,pending,route_c,type_4,group_n,A12,0.10450300748143153,route_f,type_4,0.0,<=50K
29,Self-emp-not-inc,181466,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,0,pending,route_c,type_1,group_n,B07,0.053721231557735005,route_f,type_1,1.0,<=50K
56,Private,178202,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,<=50K
63,Private,188976,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_4,group_x,B07,0.014912208131017802,route_f,type_1,1.0,<=50K
20,Private,203027,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.013097104326859966,route_c,type_1,0.12757808669172524,<=50K
38,State-gov,142022,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
31,Private,119033,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.10671401685802487,route_f,type_1,0.9133437332052567,<=50K
21,Private,216181,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_4,0.0,<=50K
47,Private,178341,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,United-States,1,closed,route_f,type_1,group_x,A12,0.8845842968030119,route_f,type_1,0.9255117924496056,>50K
25,Local-gov,244408,Bachelors,13,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,40,Vietnam,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.12864081886952317,<=50K
31,Private,198953,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
28,Private,173110,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,1,pending,route_c,type_4,group_x,B07,0.0,route_f,type_1,0.0,<=50K
38,Private,66326,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,99,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
30,Local-gov,181091,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.2551695053315258,route_c,type_1,0.0,<=50K
39,Self-emp-inc,135500,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_1,0.9078246640002806,>50K
27,Private,133929,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,36,,0,pending,route_c,type_1,group_n,A12,0.27378059610588484,route_c,type_1,0.0,<=50K
26,Private,86483,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.16002808294434867,route_c,type_1,0.834374313424013,<=50K
47,Private,167787,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0517356611818913,<=50K
27,Self-emp-not-inc,208577,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,2258,50,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,1.0,<=50K
43,Private,216697,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Other,Male,0,0,32,United-States,0,pending,route_c,type_1,group_x,B07,0.22221753608679912,route_c,type_1,0.0,<=50K
32,Local-gov,118457,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,0,pending,route_c,type_1,group_n,A12,0.12405158502538127,route_c,type_1,1.0,<=50K
20,Private,298635,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,30,Philippines,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.0,<=50K
21,Local-gov,212780,12th,8,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,20,United-States,0,pending,route_c,type_1,group_n,A12,0.11051840793549156,route_f,type_1,0.7345679907428897,<=50K
32,Private,159187,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.007183557334080294,route_f,type_1,0.7886019106593919,<=50K
37,Private,237995,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,48,United-States,0,pending,route_c,type_1,group_n,A12,0.125284690826324,route_c,type_4,0.0,<=50K
45,Private,160724,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_4,0.07957108932962831,<=50K
37,Self-emp-inc,183800,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,United-States,1,closed,route_f,type_4,group_x,A12,0.9295836492292733,route_c,type_1,1.0,>50K
54,,185936,9th,5,Divorced,,Not-in-family,White,Female,0,0,15,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,<=50K
24,Private,161198,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States,0,pending,route_c,type_1,group_n,A12,0.2901561377618678,route_c,type_1,0.0,<=50K
28,,113635,11th,7,Never-married,,Not-in-family,White,Male,0,0,30,United-States,0,pending,route_c,type_1,group_n,A12,0.23357250066105836,route_c,type_1,0.9507361806573815,<=50K
23,Private,214542,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.025869277221803464,route_c,type_1,0.8719537139561051,<=50K
54,,172991,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.1734933993617101,route_c,type_1,0.036853954961342264,<=50K
40,Private,203761,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,closed,route_c,type_4,group_x,B07,0.0,route_c,type_4,0.5191400075820476,>50K
38,Private,161141,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,1,closed,route_f,type_4,group_x,B07,0.03282501168021874,route_f,type_4,0.25324089229191793,>50K
71,Private,180117,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.08808404930186246,<=50K
51,Private,317396,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_1,0.8660275868222596,<=50K
52,Self-emp-not-inc,237868,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,0,0,5,United-States,0,pending,route_c,type_4,group_n,A12,0.0360869113232866,route_f,type_1,0.0,<=50K
30,Private,323069,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.2024938126993938,<=50K
34,Private,181091,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,1,pending,route_f,type_4,group_x,B07,0.07045851410840603,route_c,type_4,1.0,>50K
38,Private,309122,10th,6,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_4,group_n,A12,0.8943148364396382,route_f,type_1,0.0,<=50K
43,Federal-gov,105936,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,13550,0,40,United-States,1,closed,route_c,type_4,group_x,B07,1.0,route_c,type_4,0.8359193160827304,>50K
43,Private,40024,11th,7,Never-married,Transport-moving,Not-in-family,White,Male,0,0,42,United-States,1,pending,route_c,type_1,group_n,A12,0.05102432375670587,route_c,type_1,0.0,<=50K
36,Federal-gov,192443,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,13550,0,40,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.9130855412607666,>50K
24,State-gov,184216,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0013552535872438727,route_c,type_1,0.9658291860441025,<=50K
29,,256211,1st-4th,2,Never-married,,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,0,pending,route_c,type_1,group_n,A12,0.0772139374703524,route_f,type_4,0.8272576096531499,<=50K
55,Private,205422,10th,6,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0886000967083664,<=50K
51,Private,22211,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,60,United-States,1,closed,route_f,type_4,group_n,B07,1.0,route_f,type_4,0.0,>50K
43,Local-gov,196308,HS-grad,9,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.16489910495139623,route_c,type_1,0.9017166483423095,<=50K
28,Private,389713,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_4,group_n,A12,0.05817573826373054,route_c,type_1,0.0,<=50K
54,Private,82566,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.9128832313084918,<=50K
47,Private,199058,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_1,group_x,B07,0.23214097754478552,route_f,type_1,1.0,>50K
47,Private,160440,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,1,closed,route_c,type_4,group_x,B07,1.0,route_f,type_1,0.0,>50K
47,Private,76034,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,57,United-States,1,closed,route_f,type_4,group_x,B07,0.7715776828297375,route_f,type_1,1.0,>50K
38,Private,188503,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,6497,0,35,United-States,0,pending,route_c,type_4,group_n,B07,0.0,route_f,type_1,0.0,<=50K
60,Self-emp-not-inc,92845,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.11873103190790182,route_c,type_4,0.0,<=50K
19,Private,29083,HS-grad,9,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,0,0,25,United-States,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_4,0.0,<=50K
22,Private,234474,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,25,United-States,0,pending,route_c,type_1,group_n,A12,0.10339096488579738,route_c,type_4,0.0032923146227201547,<=50K
55,Local-gov,107308,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,0.2620671678976655,route_c,type_4,1.0,>50K
44,Private,111891,Some-college,10,Separated,Sales,Other-relative,Black,Female,0,0,35,United-States,0,pending,route_c,type_1,group_n,A12,0.12091475474160204,route_f,type_1,0.933364703860589,<=50K
53,Self-emp-not-inc,145419,1st-4th,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,67,Italy,1,closed,route_f,type_4,group_x,B07,0.9154110136460446,route_c,type_4,0.0,>50K
44,Local-gov,193425,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,4386,0,40,United-States,1,closed,route_f,type_1,group_n,A12,1.0,route_f,type_1,1.0,>50K
28,Federal-gov,188278,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,50,United-States,0,pending,route_f,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
30,Local-gov,303485,Some-college,10,Never-married,Transport-moving,Unmarried,Black,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.04544335072920161,route_c,type_4,0.42051983745322086,<=50K
39,Local-gov,67187,HS-grad,9,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,<=50K
43,State-gov,114508,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.0,<=50K
24,Private,204172,Bachelors,13,Never-married,Sales,Other-relative,White,Female,0,0,40,United-States,0,pending,route_c,type_4,group_x,A12,0.0,route_c,type_1,1.0,<=50K
27,Local-gov,162973,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,United-States,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.7805550176618612,<=50K
64,Self-emp-not-inc,192695,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,Canada,0,pending,route_c,type_1,group_n,A12,0.11592649972892674,route_c,type_1,0.0,<=50K
41,Local-gov,89172,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,A12,0.927500157109932,route_c,type_4,1.0,>50K
28,Private,163320,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.7090273903593103,<=50K
61,Private,128230,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,0,pending,route_f,type_1,group_n,A12,0.9434011569003604,route_f,type_1,0.0,<=50K
27,Private,246440,11th,7,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_x,A12,1.0,route_c,type_4,0.8618408924140935,<=50K
49,Private,50567,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,0,pending,route_c,type_1,group_n,A12,0.22946072165453588,route_f,type_1,0.03502451329506264,<=50K
20,Private,117476,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.047231353968616635,route_c,type_1,0.0,<=50K
41,Private,315834,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1876,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,<=50K
28,Local-gov,214881,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_4,group_n,A12,0.03762332376110975,route_f,type_4,0.9260792663771462,<=50K
36,Private,195516,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.0,<=50K
44,Self-emp-not-inc,218653,Bachelors,13,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.021894020661250787,route_f,type_1,0.10384070684189536,<=50K
51,Private,87205,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,20,United-States,0,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,1.0,>50K
40,Private,164647,Some-college,10,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,38,United-States,0,pending,route_c,type_1,group_n,A12,0.24687440591754395,route_f,type_4,0.1796733544388417,<=50K
19,Private,129151,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0961281547693392,<=50K
54,Private,319697,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.20094421227269135,route_c,type_4,0.0,<=50K
55,Self-emp-not-inc,193374,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,<=50K
57,Private,167864,Assoc-voc,11,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.16074854196345567,route_c,type_1,0.880206664621908,<=50K
29,Private,197932,Some-college,10,Separated,Priv-house-serv,Not-in-family,White,Female,0,0,30,Guatemala,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,<=50K
51,Private,102904,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,43,United-States,0,pending,route_c,type_4,group_n,A12,0.0,route_f,type_1,0.6168272632940638,<=50K
44,Private,216907,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,37,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,<=50K
35,Local-gov,331395,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,42,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,<=50K
40,Private,171424,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,1.0,<=50K
46,Private,35406,7th-8th,4,Separated,Other-service,Not-in-family,White,Female,0,0,32,United-States,0,pending,route_c,type_4,group_n,A12,1.0,route_c,type_1,0.0,<=50K
25,Private,238964,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,1.0,>50K
33,Private,213002,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1408,36,United-States,0,pending,route_c,type_1,group_n,A12,0.09119124474092126,route_f,type_4,1.0,<=50K
32,Private,27882,Some-college,10,Never-married,Machine-op-inspct,Other-relative,White,Female,0,2205,40,Holand-Netherlands,0,pending,route_c,type_1,group_x,A12,0.0,route_f,type_1,0.07151630759676382,<=50K
22,Private,340543,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.3646400825740706,route_f,type_4,0.13575992997715206,<=50K
39,Private,70240,Some-college,10,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,0,pending,route_f,type_1,group_n,A12,0.09844957755180972,route_c,type_1,0.0,<=50K
18,Self-emp-not-inc,87169,HS-grad,9,Never-married,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.09179183472638718,route_c,type_1,0.0,<=50K
43,Private,253759,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,45,United-States,0,pending,route_c,type_1,group_n,A12,0.20213055291585075,route_f,type_1,0.835499146659184,<=50K
46,Private,194431,HS-grad,9,Never-married,Tech-support,Other-relative,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_1,0.11983115538744785,<=50K
63,Private,137843,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7298,0,48,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.9647059347911342,>50K
40,,170649,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,8,United-States,0,pending,route_c,type_1,group_n,A12,0.02908180113393927,route_f,type_1,1.0,<=50K
59,Private,182460,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,closed,route_f,type_4,group_x,B07,0.9904460219827305,route_f,type_1,1.0,>50K
40,Local-gov,26929,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
23,Private,399022,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,<=50K
64,,50171,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,10,United-States,0,pending,route_c,type_4,group_n,A12,0.20841308687514942,route_c,type_4,1.0,<=50K
36,Private,218490,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.28780511544387355,<=50K
48,Private,164423,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_x,A12,0.047979274728022235,route_c,type_1,0.0,<=50K
43,Private,124436,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,1,closed,route_f,type_4,group_x,A12,1.0,route_f,type_4,0.8838167425787082,>50K
